"django.core.management:
ConnectionError: Failed
to connect to payment
gateway",0,0,0,0,2
"django.core.management:
DatabaseError: Deadlock
detected",0,0,0,0,2
"django.core.management:
IntegrityError: duplicate
key value violates unique
constraint",0,0,0,0,1
"django.core.management:
OSError: No space left on
device",0,0,0,0,4
"django.core.management:
PermissionDenied: User
does not have permission",0,0,0,0,2
"django.core.management:
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,0,3
"django.core.management:
ValueError: Invalid input
data",0,0,0,0,1
"django.db.backends:
(0.10) SELECT * FROM
'users' WHERE id = 54;",0,1,0,0,0
"django.db.backends:
(0.11) SELECT * FROM
'shipping' WHERE id = 17;",0,1,0,0,0
"django.db.backends:
(0.12) SELECT * FROM
'login' WHERE id = 49;",0,1,0,0,0
"django.db.backends:
(0.13) SELECT * FROM
'orders' WHERE id = 60;",0,1,0,0,0
"django.db.backends:
(0.13) SELECT * FROM
'support' WHERE id = 19;",0,1,0,0,0
"django.db.backends:
(0.14) SELECT * FROM
'reviews' WHERE id = 76;",0,1,0,0,0
"django.db.backends:
(0.15) SELECT * FROM
'cart' WHERE id = 74;",0,1,0,0,0
"django.db.backends:
(0.15) SELECT * FROM
'users' WHERE id = 49;",0,1,0,0,0
"django.db.backends:
(0.17) SELECT * FROM
'support' WHERE id = 39;",0,1,0,0,0
"django.db.backends:
(0.19) SELECT * FROM
'users' WHERE id = 32;",0,1,0,0,0
"django.db.backends: (0.2)
SELECT * FROM 'cart'
WHERE id = 51;",0,1,0,0,0
"django.db.backends: (0.2)
SELECT * FROM 'support'
WHERE id = 82;",0,1,0,0,0
"django.db.backends:
(0.20) SELECT * FROM
'users' WHERE id = 52;",0,1,0,0,0
"django.db.backends:
(0.22) SELECT * FROM
'reviews' WHERE id = 35;",0,1,0,0,0
"django.db.backends:
(0.23) SELECT * FROM
'dashboard' WHERE id = 3;",0,1,0,0,0
"django.db.backends:
(0.25) SELECT * FROM
'products' WHERE id = 68;",0,1,0,0,0
"django.db.backends:
(0.26) SELECT * FROM
'support' WHERE id = 11;",0,1,0,0,0
"django.db.backends:
(0.28) SELECT * FROM
'checkout' WHERE id =
100;",0,1,0,0,0
"django.db.backends:
(0.28) SELECT * FROM
'shipping' WHERE id = 29;",0,1,0,0,0
"django.db.backends:
(0.30) SELECT * FROM
'cart' WHERE id = 51;",0,1,0,0,0
"django.db.backends:
(0.31) SELECT * FROM
'products' WHERE id = 18;",0,1,0,0,0
"django.db.backends:
(0.31) SELECT * FROM
'products' WHERE id = 19;",0,1,0,0,0
"django.db.backends:
(0.32) SELECT * FROM
'shipping' WHERE id = 51;",0,1,0,0,0
"django.db.backends:
(0.32) SELECT * FROM
'shipping' WHERE id = 73;",0,1,0,0,0
"django.db.backends:
(0.32) SELECT * FROM
'support' WHERE id = 11;",0,1,0,0,0
"django.db.backends:
(0.33) SELECT * FROM
'cart' WHERE id = 61;",0,1,0,0,0
"django.db.backends:
(0.33) SELECT * FROM
'dashboard' WHERE id =
67;",0,1,0,0,0
"django.db.backends:
(0.34) SELECT * FROM
'reviews' WHERE id = 74;",0,1,0,0,0
"django.db.backends:
(0.39) SELECT * FROM
'orders' WHERE id = 84;",0,1,0,0,0
"django.db.backends: (0.4)
SELECT * FROM 'payments'
WHERE id = 22;",0,1,0,0,0
"django.db.backends:
(0.40) SELECT * FROM
'payments' WHERE id = 4;",0,1,0,0,0
"django.db.backends:
(0.40) SELECT * FROM
'users' WHERE id = 85;",0,1,0,0,0
"django.db.backends:
(0.41) SELECT * FROM
'products' WHERE id = 4;",0,1,0,0,0
"django.db.backends:
(0.42) SELECT * FROM
'orders' WHERE id = 48;",0,1,0,0,0
"django.db.backends:
(0.43) SELECT * FROM
'cart' WHERE id = 11;",0,1,0,0,0
"django.db.backends:
(0.43) SELECT * FROM
'products' WHERE id = 75;",0,1,0,0,0
"django.db.backends:
(0.46) SELECT * FROM
'checkout' WHERE id = 9;",0,1,0,0,0
"django.db.backends:
(0.46) SELECT * FROM
'orders' WHERE id = 85;",0,1,0,0,0
"django.db.backends:
(0.46) SELECT * FROM
'payments' WHERE id = 92;",0,1,0,0,0
"django.db.backends:
(0.46) SELECT * FROM
'users' WHERE id = 51;",0,1,0,0,0
"django.db.backends:
(0.47) SELECT * FROM
'login' WHERE id = 83;",0,1,0,0,0
"django.db.backends:
(0.47) SELECT * FROM
'reviews' WHERE id = 63;",0,1,0,0,0
"django.db.backends:
(0.48) SELECT * FROM
'shipping' WHERE id = 17;",0,1,0,0,0
"django.db.backends:
(0.48) SELECT * FROM
'support' WHERE id = 23;",0,1,0,0,0
"django.db.backends: (0.5)
SELECT * FROM 'login'
WHERE id = 82;",0,1,0,0,0
"django.db.backends:
(0.50) SELECT * FROM
'products' WHERE id = 64;",0,1,0,0,0
"django.db.backends:
(0.50) SELECT * FROM
'shipping' WHERE id = 71;",0,1,0,0,0
"django.db.backends: (0.6)
SELECT * FROM 'dashboard'
WHERE id = 75;",0,1,0,0,0
"django.db.backends: (0.6)
SELECT * FROM 'payments'
WHERE id = 98;",0,1,0,0,0
"django.db.backends: (0.8)
SELECT * FROM 'products'
WHERE id = 72;",0,1,0,0,0
"django.request: GET
/admin/dashboard/ 200 OK
[192.168.1.48]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 200 OK
[192.168.1.53]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 200 OK
[192.168.1.68]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 200 OK
[192.168.1.77]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 200 OK
[192.168.1.90]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.12]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.21]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.34]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.37]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.40]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 201 OK
[192.168.1.52]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 204 OK
[192.168.1.13]",1,0,0,0,0
"django.request: GET
/admin/dashboard/ 204 OK
[192.168.1.69]",1,0,0,0,0
"django.request: GET
/admin/login/ 200 OK
[192.168.1.32]",1,0,0,0,0
"django.request: GET
/admin/login/ 200 OK
[192.168.1.33]",1,0,0,0,0
"django.request: GET
/admin/login/ 200 OK
[192.168.1.46]",1,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.21]",2,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.51]",1,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.53]",1,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.79]",1,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.81]",1,0,0,0,0
"django.request: GET
/admin/login/ 201 OK
[192.168.1.86]",1,0,0,0,0
"django.request: GET
/admin/login/ 204 OK
[192.168.1.51]",1,0,0,0,0
"django.request: GET
/admin/login/ 204 OK
[192.168.1.81]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.16]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.18]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.27]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.28]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.41]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.47]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 200
OK [192.168.1.58]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 201
OK [192.168.1.16]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 201
OK [192.168.1.73]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 204
OK [192.168.1.37]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 204
OK [192.168.1.44]",1,0,0,0,0
"django.request: GET
/api/v1/auth/login/ 204
OK [192.168.1.61]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 200 OK
[192.168.1.24]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 200 OK
[192.168.1.55]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 200 OK
[192.168.1.77]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 201 OK
[192.168.1.79]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 204 OK
[192.168.1.11]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 204 OK
[192.168.1.58]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 204 OK
[192.168.1.74]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 204 OK
[192.168.1.93]",1,0,0,0,0
"django.request: GET
/api/v1/cart/ 204 OK
[192.168.1.98]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 200 OK
[192.168.1.60]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 200 OK
[192.168.1.72]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 200 OK
[192.168.1.86]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 200 OK
[192.168.1.88]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.13]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.51]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.52]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.54]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.62]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.70]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.90]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 201 OK
[192.168.1.97]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 204 OK
[192.168.1.25]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 204 OK
[192.168.1.26]",1,0,0,0,0
"django.request: GET
/api/v1/checkout/ 204 OK
[192.168.1.53]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 200 OK
[192.168.1.36]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 200 OK
[192.168.1.73]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 200 OK
[192.168.1.87]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 201 OK
[192.168.1.36]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 201 OK
[192.168.1.44]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 201 OK
[192.168.1.64]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 201 OK
[192.168.1.92]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 204 OK
[192.168.1.15]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 204 OK
[192.168.1.67]",1,0,0,0,0
"django.request: GET
/api/v1/orders/ 204 OK
[192.168.1.96]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 200 OK
[192.168.1.44]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 200 OK
[192.168.1.68]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 200 OK
[192.168.1.69]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 200 OK
[192.168.1.92]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 200 OK
[192.168.1.99]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 201 OK
[192.168.1.19]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 201 OK
[192.168.1.90]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 204 OK
[192.168.1.19]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 204 OK
[192.168.1.28]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 204 OK
[192.168.1.56]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 204 OK
[192.168.1.57]",1,0,0,0,0
"django.request: GET
/api/v1/payments/ 204 OK
[192.168.1.66]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 200 OK
[192.168.1.29]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 200 OK
[192.168.1.37]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 200 OK
[192.168.1.52]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 200 OK
[192.168.1.84]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 200 OK
[192.168.1.88]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 201 OK
[192.168.1.44]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 201 OK
[192.168.1.72]",2,0,0,0,0
"django.request: GET
/api/v1/products/ 204 OK
[192.168.1.21]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 204 OK
[192.168.1.29]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 204 OK
[192.168.1.44]",1,0,0,0,0
"django.request: GET
/api/v1/products/ 204 OK
[192.168.1.46]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.28]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.54]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.57]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.80]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.81]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 200 OK
[192.168.1.96]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.35]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.50]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.75]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.78]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.84]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.97]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 201 OK
[192.168.1.98]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.15]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.24]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.37]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.59]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.68]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.73]",1,0,0,0,0
"django.request: GET
/api/v1/reviews/ 204 OK
[192.168.1.96]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.48]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.51]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.57]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.62]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.86]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 200 OK
[192.168.1.97]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 201 OK
[192.168.1.46]",1,0,0,0,0
"django.request: GET
/api/v1/shipping/ 204 OK
[192.168.1.94]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 200 OK
[192.168.1.23]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 200 OK
[192.168.1.27]",2,0,0,0,0
"django.request: GET
/api/v1/support/ 200 OK
[192.168.1.29]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 200 OK
[192.168.1.38]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 200 OK
[192.168.1.47]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 201 OK
[192.168.1.25]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 201 OK
[192.168.1.34]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 201 OK
[192.168.1.53]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 201 OK
[192.168.1.88]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 201 OK
[192.168.1.94]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 204 OK
[192.168.1.26]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 204 OK
[192.168.1.35]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 204 OK
[192.168.1.40]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 204 OK
[192.168.1.63]",1,0,0,0,0
"django.request: GET
/api/v1/support/ 204 OK
[192.168.1.94]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 200 OK
[192.168.1.71]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 200 OK
[192.168.1.78]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 200 OK
[192.168.1.98]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 201 OK
[192.168.1.22]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 201 OK
[192.168.1.61]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 204 OK
[192.168.1.18]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 204 OK
[192.168.1.36]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 204 OK
[192.168.1.62]",1,0,0,0,0
"django.request: GET
/api/v1/users/ 204 OK
[192.168.1.70]",1,0,0,0,0
"django.request: Internal
Server Error:
/admin/dashboard/
[192.168.1.29] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/dashboard/
[192.168.1.66] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/dashboard/
[192.168.1.67] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/dashboard/
[192.168.1.90] -
DatabaseError: Deadlock
detected",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/login/
[192.168.1.42] -
PermissionDenied: User
does not have permission",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/login/
[192.168.1.68] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/login/
[192.168.1.74] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/admin/login/
[192.168.1.95] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/auth/login/
[192.168.1.33] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/auth/login/
[192.168.1.70] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/cart/
[192.168.1.38] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/checkout/
[192.168.1.20] -
PermissionDenied: User
does not have permission",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/checkout/
[192.168.1.32] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/checkout/
[192.168.1.63] -
IntegrityError: duplicate
key value violates unique
constraint",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/checkout/
[192.168.1.90] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/orders/
[192.168.1.22] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/orders/
[192.168.1.36] -
IntegrityError: duplicate
key value violates unique
constraint",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/orders/
[192.168.1.63] -
IntegrityError: duplicate
key value violates unique
constraint",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/orders/
[192.168.1.64] -
IntegrityError: duplicate
key value violates unique
constraint",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/payments/
[192.168.1.25] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/payments/
[192.168.1.54] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/products/
[192.168.1.39] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/products/
[192.168.1.43] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/products/
[192.168.1.74] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/products/
[192.168.1.81] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/products/
[192.168.1.99] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/reviews/
[192.168.1.36] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/reviews/
[192.168.1.47] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/reviews/
[192.168.1.80] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/reviews/
[192.168.1.95] -
DatabaseError: Deadlock
detected",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/shipping/
[192.168.1.20] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/shipping/
[192.168.1.61] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/shipping/
[192.168.1.62] -
ConnectionError: Failed
to connect to payment
gateway",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/support/
[192.168.1.45] - OSError:
No space left on device",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/support/
[192.168.1.69] -
DatabaseError: Deadlock
detected",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/support/
[192.168.1.84] -
DatabaseError: Deadlock
detected",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/support/
[192.168.1.90] -
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/users/
[192.168.1.30] -
ValueError: Invalid input
data",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/users/
[192.168.1.39] -
PermissionDenied: User
does not have permission",0,0,0,1,0
"django.request: Internal
Server Error:
/api/v1/users/
[192.168.1.90] -
DatabaseError: Deadlock
detected",0,0,0,1,0
"django.security:
ConnectionError: Failed
to connect to payment
gateway",0,0,4,0,0
"django.security:
DatabaseError: Deadlock
detected",0,0,9,0,0
"django.security:
IntegrityError: duplicate
key value violates unique
constraint",0,0,6,0,0
"django.security: OSError:
No space left on device",0,0,7,0,0
"django.security:
PermissionDenied: User
does not have permission",0,0,11,0,0
"django.security:
SuspiciousOperation:
Invalid HTTP_HOST header",0,0,6,0,0
"django.security:
ValueError: Invalid input
data",0,0,4,0,0
TOTAL_SUMM,148,40,47,50,15
